"year","user.login","total_obs","total_obs_insect"
2019,"loganaupalmer",11,0
2019,"loganbaldwin",336,141
2019,"loganbright",14,0
2019,"loganfarley92",36,8
2019,"loganinsky",127,25
2019,"loganlalonde",343,58
2019,"loganmiller555",3,0
2019,"logrider",16,0
2019,"loisbasham",1,0
2019,"loiseleurea",62,1
2019,"loki_limestone",1242,238
2019,"lola73",1134,284
2019,"loleksik22",4,0
2019,"loljk",3,0
2019,"lolla_v_003",9,1
2019,"loloveggie",4,0
2019,"lon6",1,0
2019,"lonelyrose30",1,0
2019,"lonestar_tyler",6,2
2019,"lonewookie",732,34
2019,"long4",1,1
2019,"longdennik",38,1
2019,"longhin",38,1
2019,"longmayweroam",34,1
2019,"longo_l_005",12,1
2019,"lonionl",7,7
2019,"lonlehmann",9,3
2019,"lonnyholmes",3462,480
2019,"look-a-bug",37,18
2019,"lookandsee",148,33
2019,"looksattrees",57,5
2019,"loosayz",1,0
2019,"lopez_e_018",12,4
2019,"lopez_j_12",7,1
2019,"lophi-lois",3,0
2019,"lora",141,56
2019,"lorarender",122,85
2019,"lorax5",144,6
2019,"lordleopard",2,1
2019,"loreflores",1,1
2019,"lorena28",5,1
2019,"lorena79",1,1
2019,"lorenaduranortiz",2,1
2019,"lorenareynaga",4,0
2019,"lorenfraser",30,3
2019,"loreng",2,0
2019,"lorenpadelford",4,2
2019,"lorenzo21",3,2
2019,"lorenzo27",1,0
2019,"lorenzopinna",17,9
2019,"lori_leigh",133,41
2019,"lori175",10,1
2019,"loriannek",54,4
2019,"loriannkayaker",2681,852
2019,"lorib2",244,123
2019,"loribd",76,25
2019,"loriea",7,1
2019,"lorilynnaoki",4,4
2019,"loris_stalpers",11,9
2019,"lorissa",66,19
2019,"lornep12",1,0
2019,"lorospericos",311,4
2019,"lorraine-depuy",4,0
2019,"lorraine57",20,0
2019,"lorrainecl",2,0
2019,"lorrainp",92,29
2019,"lorri-gong",2729,224
2019,"lorriedarlin",9,0
2019,"losgatoslinda",19,0
2019,"lostculture",290,9
2019,"lostinthewoods",81,5
2019,"lostlamb",311,34
2019,"lostlongspur",82,10
2019,"losun",1,0
2019,"lotteryd",170,16
2019,"lotus_reed",6,1
2019,"lou_greenvet",54,0
2019,"louann3",64,2
2019,"louannenielsen",199,33
2019,"loubalcazar",27,0
2019,"loudido",26,5
2019,"louhall",7,0
2019,"louie11",7,0
2019,"louis62",32,1
2019,"louislouis6619",1,0
2019,"louisvw",29,0
2019,"loumam14",42,2
2019,"loupio",1,0
2019,"lourdesbenenciacourreges2021",6,0
2019,"lourdessierra",5,3
2019,"lovablemistake",20,1
2019,"love_fate",1,0
2019,"love3",121,87
2019,"lovebirder",3640,1812
2019,"lovelyjezebel",4,3
2019,"lovelyscales",21,2
2019,"lovelyvola",7,0
2019,"loversday",47,5
2019,"lovescinow",768,70
2019,"lovesflowers101",22,1
2019,"loveshorses",8,0
2019,"lovesnaturelots",3,1
2019,"lovetea",4,0
2019,"lovetheland",465,197
2019,"lovewildlife",6,0
2019,"lovnlivnnalaska",1,0
2019,"lowbelly",23,1
2019,"lowch",15,8
2019,"lowclouds",290,12
2019,"lowderpa",3,0
2019,"lowellnoel",204,16
2019,"lowenbrau",11,3
2019,"lowenergychildren",1,0
2019,"lower_r_22",9,1
2019,"loyed",5,1
2019,"lpadilla",140,16
2019,"lpannell",22,12
2019,"lparker24",473,26
2019,"lparpart",12,1
2019,"lparsonson",1,0
2019,"lpenn",564,40
2019,"lpickering",32,10
2019,"lpilaro13",4,0
2019,"lpkitten",37,23
2019,"lq1013",1,0
2019,"lranelli",164,4
2019,"lrech",31,13
2019,"lrflores01",10,5
2019,"lrjackman",312,66
2019,"lrogan",279,201
2019,"lrohleder",158,20
2019,"lrohlfs",3,0
2019,"lrubio7",172,139
2019,"lsandell",1,1
2019,"lsantizo",2,0
2019,"lscheide",1,1
2019,"lseman",1217,493
2019,"lsepegno",54,2
2019,"lshigenaga",79,6
2019,"lsmit025",53,10
2019,"lsmithbravender",136,10
2019,"lspaccarelli",4,0
2019,"lssettles",4,0
2019,"lstar23",9,0
2019,"lstella",326,1
2019,"lstoll22",3,0
2019,"lsweet",86,1
2019,"lswift",539,66
2019,"lswigart",4,0
2019,"lsyama",357,70
2019,"lszterrill",200,45
2019,"lt422",81,12
2019,"ltellor",65,7
2019,"ltjeffers",204,58
2019,"ltrottier",114,2
2019,"lttlroze",1,0
2019,"lu29",5,0
2019,"luanroberts",79,3
2019,"luathai",8,3
2019,"luca_85",2,0
2019,"luca_maurino",239,45
2019,"luca215",1,0
2019,"luca265",3,3
2019,"luca266",5,0
2019,"luca63",366,187
2019,"lucabaglioni",7,0
2019,"lucabrivio",2,0
2019,"lucadalbello",1,0
2019,"lucahoad",189,53
2019,"lucanus95",5,0
2019,"lucapedercini",5,2
2019,"lucareptile",1432,172
2019,"lucas-narayan",1,0
2019,"lucasalmeid",2,0
2019,"lucasclarke",7,0
2019,"lucascortez",40,22
2019,"lucasdrew",7,2
2019,"lucasfoerster",351,167
2019,"lucasmanetti",5,2
2019,"lucasondori",4,3
2019,"lucasrocha",5,2
2019,"lucasrodriguez",1,0
2019,"lucasromero",21,0
2019,"lucenate9",10,0
2019,"lucgeeroms",1,0
2019,"luchogu",538,62
2019,"luchomartinez",18,0
2019,"lucia62",1,0
2019,"luciahint",1,0
2019,"luciana34",2,0
2019,"lucianapeironecappri",2,0
2019,"lucianolamanna",1,0
2019,"luciapizzocaro",425,89
2019,"luciaromo01",60,20
2019,"lucina1",50,0
2019,"lucinachaparro",7,0
2019,"lucinacotacastro",2,0
2019,"lucindia4",10,7
2019,"lucine",3,0
2019,"lucio56",4,0
2019,"lucistpi",35,11
2019,"luckas",157,13
2019,"luckyluke",1,1
2019,"luckynumber417",29,11
2019,"luckyplum",1,0
2019,"luckypooka",110,13
2019,"luckystryke",51,2
2019,"lucstrydom",952,4
2019,"lucy92",66,24
2019,"lucybug",4,4
2019,"lucyinthesea",1149,0
2019,"lucyj1",97,12
2019,"lucymdrake",9,0
2019,"lucyrobinsonnhm",20,8
2019,"ludol",141,7
2019,"ludoleclerc",211,47
2019,"ludologist",9,0
2019,"ludwigforburg203",4,0
2019,"ludwik",239,12
2019,"lufa64",1,0
2019,"luffy1",3,3
2019,"lugh",1,0
2019,"luhagan",1,0
2019,"luhaka",24,6
2019,"luhsdhshah",1,0
2019,"luigiavilaz",26,7
2019,"luigitoschi",46,5
2019,"luis_diaz-gamboa",30,1
2019,"luis2",133,25
2019,"luis215",2,1
2019,"luis28",5,4
2019,"luis366",3,1
2019,"luis426",6,1
2019,"luis440",1,0
2019,"luisandresjimenezchargoy",41,9
2019,"luisantoniomiranocasafranca",2,0
2019,"luisave",2416,0
2019,"luisbar",1,0
2019,"luisbosqueasalvo",3,0
2019,"luiscadena16",233,48
2019,"luiscaloca90",13,2
2019,"luiscarlosmorazan",2,0
2019,"luiscorrea",1961,30
2019,"luiseduardoambriz",17,0
2019,"luisenrique10",15,0
2019,"luisfelipe4",102,15
2019,"luisfernandorodriguezbenitez",1,0
2019,"luisfuentes",2,0
2019,"luisguillermog",595,1
2019,"luisguillermolenltrespackgii",11,0
2019,"luishumbertosocton",81,0
2019,"luisin",2,0
2019,"luisjaquez",2,1
2019,"luisjcastillo",7,3
2019,"luismatuteoliva",2,1
2019,"luismiguelsilva",8,1
2019,"luismtyor",681,43
2019,"luisparravicini",22,9
2019,"luispauperrimo",1186,92
2019,"luizam",4,0
2019,"luke_5375",1,0
2019,"luke_losey",2,0
2019,"luke132",26,2
2019,"luke65",2,0
2019,"lukealfaro",68,24
2019,"lukearmstrong",1179,643
2019,"lukehams",6,6
2019,"lukemartin1",1,0
2019,"luken",143,25
2019,"lukeswanson",1,0
2019,"luket333",278,20
2019,"lukethelizardwhisperer42",1,0
2019,"lukewheeler",985,77
2019,"lulaa",12,2
2019,"lulannah",313,35
2019,"lulileite",4,0
2019,"lulu_ambiental",17,10
2019,"lulu24",1,0
2019,"luluanzola",1,0
2019,"lumenal",783,62
2019,"lumorales",1,0
2019,"lunababy22",14,0
2019,"lunaeclipse",1,0
2019,"lunaku",1,0
2019,"lunaxanta",7,3
2019,"lundyd",7,3
2019,"lungenlos",42,5
2019,"lungta",8,0
2019,"luoycy",2764,209
2019,"lup3707",8,1
2019,"lupe",206,63
2019,"lus745345",8,3
2019,"lushtone",2,0
2019,"lusoldi",5,0
2019,"luvjrs",9,0
2019,"luzbetak",4,0
2019,"luzlaboyacosta",45,3
2019,"luzvy",2,0
2019,"lvconrad1977",316,46
2019,"lvelloso23",7,0
2019,"lvgamma",91,2
2019,"lvilla2962",126,6
2019,"lvluo",1,0
2019,"lvlynne",2,0
2019,"lvmykatz",1,0
2019,"lw10205",8,2
2019,"lway777",1,0
2019,"lwbadger",257,31
2019,"lweatherer",77,4
2019,"lwholder",9,0
2019,"lwind54",53,3
2019,"lx1",4,0
2019,"ly_c_3",9,2
2019,"ly_f_19",10,2
2019,"ly_h_007",8,1
2019,"lyc2",10,0
2019,"lydcraftian",33,14
2019,"lydia-raza",14,0
2019,"lydianaroman",3,1
2019,"lydie11",3,0
2019,"lygodium63",7,0
2019,"lyho",1,1
2019,"lyle14",1,0
2019,"lyledb",364,37
2019,"lylerice",27,0
2019,"lymanhc",9,0
2019,"lynch_m_22",8,1
2019,"lynda07",1,0
2019,"lynda13",3,2
2019,"lyndae",336,85
2019,"lyndaelaine",3,1
2019,"lynde",114,7
2019,"lyndie",23,9
2019,"lyndzee",97,15
2019,"lyneisfilm",231,19
2019,"lynettemeja",40,18
2019,"lynn_russula",146,2
2019,"lynn119",5,0
2019,"lynn125",4,1
2019,"lynne43",1,0
2019,"lynnebuckner",39,1
2019,"lynnec",1,0
2019,"lynnefont",2,0
2019,"lynnieandmike",2,0
2019,"lynnjhealy",66,20
2019,"lynnpollock",25,0
2019,"lysandramarie",3,0
2019,"lyssapatton",61,10
2019,"lyz",4,3
2019,"lzaninovich22",9,0
2019,"lzvolk",29,11
2019,"m-bourgade-mk",122,15
2019,"m-c",1,0
2019,"m-dawg",6,1
2019,"m-defreitas",1,1
2019,"m_didyma",11,0
2019,"m_fonda",3,1
2019,"m_krupinsky",3,0
2019,"m_patton",114,3
2019,"m_prebus",5,0
2019,"m_roberts",5,0
2019,"m_steinwandter",441,167
2019,"m_stewart",135,2
2019,"m_stink47",26,1
2019,"m_voyager",3,0
2019,"m23777",5,0
2019,"m42",6,0
2019,"m7_0713",32,0
2019,"ma_izurieta",147,59
2019,"ma32",1,0
2019,"maarianagm",1,0
2019,"mabaia",1,0
2019,"mabe1",1,0
2019,"mablack18",11,6
2019,"mabozeng",6,0
2019,"mac-e",181,20
2019,"mac-taylor",16,3
2019,"mac_citizenscientistfl",34,10
2019,"mac_y_mac",9,0
2019,"mac11",1213,281
2019,"macaodha",43,22
2019,"macario",30,9
2019,"macasherr",28,8
2019,"macbird",177,24
2019,"maccharlie",121,67
2019,"macecardona",4,0
2019,"machakmachak",2,0
2019,"machs7",4,0
2019,"maciee_bee",74,2
2019,"mackenzievecchio",4,0
2019,"macky84",13,4
2019,"macluger",1,0
2019,"macmarzo",714,20
2019,"macmuscle",5,0
2019,"macortes",229,64
2019,"macosenzafamily",127,10
2019,"macpost",18,2
2019,"macras",172,8
2019,"macro",10,7
2019,"macro_jane",23,0
2019,"macrobertsons",1,0
2019,"macromycology",31,0
2019,"macronat",19,9
2019,"macrophyteman",2,0
2019,"macruz",1,0
2019,"macsauce",5,0
2019,"macu13",55,9
2019,"macygirl",7,5
2019,"mad_march",8,0
2019,"madajen",1,0
2019,"madalin2",4,0
2019,"madamcoyote",76,6
2019,"madame_nature",183,42
2019,"madcatter",1,1
2019,"madchom",10,0
2019,"maddcrash",6,4
2019,"maddie_b",253,2
2019,"maddie50",6,0
2019,"maddie5225",43,0
2019,"maddie53",34,0
2019,"maddieb132",15,0
2019,"maddieruxer",10,0
2019,"maddogtrey",11,0
2019,"maddster222",130,19
2019,"maddym",2,0
2019,"madeleine214",1,0
2019,"madeleinek",98,6
2019,"madelin2018",33,3
2019,"madeline_bozzelle",3,0
2019,"madeline45",2,0
2019,"madelinecb",19,3
2019,"madelyngalatas",1,0
2019,"madena",6,0
2019,"madeteco",242,33
2019,"madfox",1983,344
2019,"madhousemindworks",23,1
2019,"madhu_b_012",8,1
2019,"madhuk",2,1
2019,"madidunn",25,7
2019,"madikluge",2,0
2019,"madison49",82,25
2019,"madison89",1,0
2019,"madisonbd",5,0
2019,"madisonblanton",41,1
2019,"madisonfung",4,0
2019,"madisong",1876,158
2019,"madisonh6",62,14
2019,"madisonhasbrouck",3,0
2019,"madisonweiss_902",10,0
2019,"madkaplan",141,44
2019,"madolynncoursey",1,0
2019,"madrogue",9,1
2019,"madronyut",531,94
2019,"madtiller",119,28
2019,"madujanneth",1,0
2019,"madzinthebush",1,1
2019,"maeday",44,5
2019,"maelmata",1379,51
2019,"maemayville",23,4
2019,"maeyo",106,1
2019,"maferjuca",1,1
2019,"mafermusik",7,1
2019,"maflores1",1,0
2019,"magahi",2,0
2019,"magarelli",33,25
2019,"magarner",14,8
2019,"magdastlucia",1174,491
2019,"magdiel",58,7
2019,"magen4",23,7
2019,"magerrior",258,17
2019,"maggie_ou",1,0
2019,"maggie1216",14,1
2019,"maggieander",5,3
2019,"maggiechan",25,1
2019,"maggief",51,11
2019,"maggiekim",17,2
2019,"maggiepas",13,7
2019,"maggieschedl",172,23
2019,"maggimae25",2,0
2019,"maggio1er",5,5
2019,"maggisuen54",30,23
2019,"maggysoddy",4,0
2019,"maggyspence22",155,0
2019,"magic_me",1,0
2019,"magicalcarrot",172,74
2019,"maglwp",1,0
2019,"magnus_s",15,2
2019,"magpiematthew",4,0
2019,"magrietb",1114,143
2019,"mags1025",1,0
2019,"magsb123",4,0
2019,"magvelaz",11,1
2019,"magz",6,0
2019,"mah840",18,5
2019,"mahati",45,0
2019,"mahdi2",53,25
2019,"maheu1021",23,3
2019,"mahifish",14,2
2019,"mahpin",192,46
2019,"maianguyen",13,3
2019,"maiaperryy",12,0
2019,"maiatatum",42,0
2019,"maicol3",1,0
2019,"maier_k_902",9,2
2019,"maika",6,0
2019,"maikeh",12,3
2019,"maikon",1,0
2019,"maimonen",53,0
2019,"mainewoodswalker",1,0
2019,"maiochiou",77,17
2019,"maisabel80",17,3
2019,"maisasa",7,2
2019,"maisielopez",6,0
2019,"maiteposa",2,2
2019,"maithao",86,30
2019,"maiz",221,146
2019,"majesticelements",6,1
2019,"majoet",66,1
2019,"majusambugaro",4,1
2019,"mak",56,39
2019,"makarr",21,0
2019,"makaylanalani",3,0
2019,"makdang",21,17
2019,"makennamaria",2,0
2019,"makennaq",2,0
2019,"makererua",1,0
2019,"makik",1,0
2019,"mako252",14194,6155
2019,"makomako",9,2
2019,"makox",1,0
2019,"maksim3",1,0
2019,"maktig334",1,0
2019,"malachampion",1,0
2019,"malachoudoufu",25,16
2019,"malacothrix",589,35
2019,"malakm",30,0
2019,"malcolm13",14,2
2019,"malcolm18",1,0
2019,"malcolmmauricio",1,0
2019,"malcolmoliver",1,0
2019,"malcolmp",2,0
2019,"malcolmwalker",205,1
2019,"maldonado_d_903",10,1
2019,"maldonado_r_902",9,0
2019,"malena_galatioto",14,4
2019,"malicius",30,4
2019,"malisaspring",1834,1280
2019,"malizard",9,0
2019,"mallaith",8,2
2019,"mallory23",28,0
2019,"mallorygough",34,9
2019,"malloryp13",4,0
2019,"mallyboe",44,3
2019,"maloryowen",122,29
2019,"malou1",15,9
2019,"malts",15,9
2019,"malux",2,0
2019,"mama4dog",61,0
2019,"mamabear_babybear",4,0
2019,"mamakanchan",11,0
2019,"mamallamaxyz",6,2
2019,"mamalorax",17,0
2019,"mamamanzone",2,0
2019,"mamatam",7,0
2019,"mamerle",13,10
2019,"mamestraconfigurata",213,29
2019,"mamingrui",9,0
2019,"mammal",1212,791
2019,"mammalwatch",3,1
2019,"mammelton50",306,43
2019,"mamoran",2,1
2019,"mamowaianuhea",10,0
2019,"mamy_andriamahay",24,0
2019,"mamytiana",97,0
2019,"man060",71,1
2019,"man4nature",36,13
2019,"manaa2018",5,0
2019,"mananmehta",1,0
2019,"mancat",409,145
2019,"manchasbta",5,2
2019,"mandaaa",2,0
2019,"mandie2",44,5
2019,"mandymushii",199,2
2019,"manenavasconez",1,0
2019,"mango201188",72,49
2019,"mangos",155,78
2019,"mangoverde",527,366
2019,"mangum",549,35
2019,"manicolaus",1,0
2019,"manihern",8,0
2019,"manikullah",1,0
2019,"manila_folder",171,28
2019,"manimiranda",4,1
2019,"mannino_j_4",9,0
2019,"manns_alexis",2,0
2019,"mannystrada",1,0
2019,"manochehri_a_7",13,1
2019,"manoelamoreira",16,6
2019,"manoj_soo",1,0
2019,"manojkmohan",1299,329
2019,"manojsamuelgrg",660,541
2019,"manon51100",2,1
2019,"manpukuro",4,0
2019,"manroth",111,22
2019,"manryev",3,1
2019,"manticore",407,240
2019,"manu-isa",3,0
2019,"manucalva23",3,2
2019,"manuel_limas",22,0
2019,"manuel200",75,40
2019,"manuelachp",66,9
2019,"manuelarjonacliment",2,0
2019,"manuelbecerril",684,0
2019,"manuelcarrillo1",1,0
2019,"manuelhernandezancheita",304,67
2019,"manuellorenzo",1,0
2019,"manuelmontoya",94,18
2019,"manuelnevarez",1953,39
2019,"manuexplorersperu",21,4
2019,"manumea2000",383,56
2019,"manumn",110,68
2019,"manuu",8,0
2019,"manz4301",15,0
2019,"manzano_a_4",7,1
2019,"mao_lenon",8,5
2019,"maoneow",221,36
2019,"mapduck",44,6
2019,"mapgirl",161,2
2019,"maphisad",20,2
2019,"mapitti",3,0
2019,"mara81",16,0
2019,"mara87",1,0
2019,"maractwin",3784,1013
2019,"maraisabel2",1,0
2019,"marajosefina",5,0
2019,"mararaquel",266,44
2019,"marat_m",30,0
2019,"marathonmom",3,0
2019,"maravillapaisaje",75,1
2019,"marbeta",44,3
2019,"marburg72",63,2
2019,"marc160",10,0
2019,"marcab",41,6
2019,"marcalet",129,111
2019,"marcandrchnier",1,0
2019,"marce6",5,1
2019,"marcela67",3,1
2019,"marcelfinlay",919,767
2019,"marcelhahn",6,0
2019,"marcello",21,12
2019,"marcellobottero",203,191
2019,"marcelo69",1,0
2019,"marcelodc",2,0
2019,"marcelofabincasals",1,1
2019,"marcelynmyra",151,2
2019,"marchi_m_021",10,1
2019,"marciab",8,3
2019,"marciaburtt",6,0
2019,"marciamcwilliams",1,0
2019,"marciamillar",15,5
2019,"marcie12h",181,54
2019,"marciekramer",7,0
2019,"marcilio-preserve",5,0
2019,"marckott",69,0
2019,"marco_armanini",7,2
2019,"marco_guglielmi",100,1
2019,"marco_plebani",34,4
2019,"marco_zimmermann",2,0
2019,"marco190",16,6
2019,"marco330",7,2
2019,"marco432",1,0
2019,"marco713",6,3
2019,"marcobonifacino",102,31
2019,"marcodaniel",1,0
2019,"marcoduran",63,5
2019,"marcohey",1,0
2019,"marcomm",5,0
2019,"marcomunari",315,191
2019,"marcopolo199",7,5
2019,"marcorastelli",260,56
2019,"marcos_silveira",294,7
2019,"marcoscala",1,0
2019,"marcoschmidtffm",2202,194
2019,"marcosmelo",23,15
2019,"marcrate011101",48,11
2019,"marcrussell",70,3
2019,"marcusgrote",74,16
2019,"marcvilleneuve",4,0
2019,"mardelamar",3,1
2019,"mardons",6,1
2019,"mardtaylor",6,0
2019,"mardy2",3,0
2019,"marekale",50,7
2019,"marel49",146,2
2019,"maremimar",922,163
2019,"marg248",15,1
2019,"margaret567",1,0
2019,"margaret57",9,0
2019,"margaretelizondo",13,0
2019,"margaretrickard",1,1
2019,"margaretturner",3,0
2019,"margaretwelltread",48,2
2019,"margarita-antonova-888",20,1
2019,"margaritarestrepou",190,13
2019,"margauxlehenaff",1,0
2019,"margela",345,8
2019,"margenta",4,1
2019,"margery",1,0
2019,"marghe_tomasi",3,1
2019,"margiestrite",1,0
2019,"margo11",2,0
2019,"margo202",74,7
2019,"margopea",4,0
2019,"margot1d",70,0
2019,"margotlawless",1,0
2019,"margrethe",1,0
2019,"margue48",12,8
2019,"mari63",9,4
2019,"maria_sofia_trujillo",96,2
2019,"maria_tomsk",224,3
2019,"maria1311",1,0
2019,"maria361",4,1
2019,"mariaangelicasuarezgonzalez",208,12
2019,"mariaarboleda",5,0
2019,"mariabu",4,1
2019,"mariaburke",331,29
2019,"mariacastro1",1,0
2019,"mariaclara4",4,0
2019,"mariadaniela",3,0
2019,"mariaelisa",366,101
2019,"mariaelvira",1,0
2019,"mariaespinal",1,0
2019,"mariafrazo",1,0
2019,"mariafs",11,0
2019,"mariagirleza",77,4
2019,"mariagprice",277,23
2019,"mariagraziamejia",9,1
2019,"mariah27",1,0
2019,"mariah36",4,0
2019,"mariaha",201,0
2019,"marialaino",11,6
2019,"marialovely",10,0
2019,"marialucialopes",6,5
2019,"mariamkasradze",2,1
2019,"marian190",3,0
2019,"mariana121",5,0
2019,"mariana135",6,1
2019,"mariana137",1,1
2019,"mariana40",4,0
2019,"marianaabcks",9,0
2019,"marianaalejandra",15,0
2019,"marianamol",1,1
2019,"marianaolhaberriet",6,5
2019,"marianarvs",2,0
2019,"marianasneto",8,2
2019,"marianee",13,1
2019,"marianelatassi",1,0
2019,"marianna33",3,1
2019,"mariannecotugno",26,10
2019,"mariannekorosy",8,0
2019,"marianng9350",3,0
2019,"marianno4ka",1,0
2019,"marianthysklirou",14,2
2019,"mariapcontreras",83,2
2019,"mariarp93",78,16
2019,"mariaserbaneci",48,22
2019,"mariatayala_",1,0
2019,"mariavink",4,2
2019,"mariawheelerdubas",30,1
2019,"mariawhi",149,1
2019,"maribelmendaza",8,2
2019,"maribeth55",11,1
2019,"maricel-patino",90,0
2019,"maricruzsolanoquesada",1,0
2019,"maricruzwilson",3,0
2019,"maridara",3,1
2019,"marie_gonzalez",1,0
2019,"marie_rose",40,0
2019,"marie202",3,0
2019,"marie58",2,1
2019,"marie63",1,0
2019,"marieaimee",1,0
2019,"mariealipour",9,1
2019,"mariebyrd",1,0
2019,"mariejom",19,0
2019,"mariello",44,4
2019,"marielouise2",147,13
2019,"maries1",1,0
2019,"marietarrant",348,31
2019,"marieyork",2,0
2019,"marija_kovacevic",37,7
2019,"marijn1999",2,1
2019,"marikeel",15,0
2019,"marikolois",239,4
2019,"marileen",6,0
2019,"marilizeguandalini",17,7
2019,"marilu359",1,1
2019,"marilyn20",155,35
2019,"marilync",24,8
2019,"marilyncastillo",291,31
2019,"marilynjk",95,20
2019,"marilynmartinez",21,1
2019,"marilynmelgar",3,0
2019,"marilynsil",1,0
2019,"marina_co",3,0
2019,"marina_d",96,10
2019,"marina167",1,1
2019,"marina169",2,0
2019,"marina173",5,0
2019,"marinabelem",21,8
2019,"marinavarano",4,0
2019,"marincounter",2,0
2019,"marinejanine",70,1
2019,"maringal",56,9
2019,"marinin_s_15",8,3
2019,"marinmaverick",851,46
2019,"marinnaw",32,0
2019,"marinoskouros",23,2
2019,"marinrich",2,0
2019,"mario-chirinos",95,12
2019,"mario149",7,3
2019,"mario182",1,0
2019,"mario203",11,2
2019,"mario239",3,0
2019,"mario244",2,0
2019,"mario98",230,62
2019,"mariob",6,3
2019,"mariobird",10,1
2019,"mariocastanedasanchez",226,9
2019,"mariodonde",1,0
2019,"marioestevens",749,360
2019,"marioguerra",2,1
2019,"mariolunabio03",3,1
2019,"mariomanenti",11,3
2019,"marionanoiram",217,22
2019,"marionfrenchriviera",1,0
2019,"marionlineberry",87,49
2019,"marirey13",9,0
2019,"marisa_tirado",1385,70
2019,"marisa45",12,1
2019,"marisanorthcutt",2,0
2019,"marissa-b",321,15
2019,"marissa12130",54,16
2019,"maritm",49,0
2019,"maritzarios",3,0
2019,"mariwonders",5,1
2019,"marjie",2,0
2019,"marjiewells",25,1
2019,"marjorie11",23,3
2019,"mark_fallon",235,30
2019,"mark_parker",19,0
2019,"mark_smale",63,1
2019,"mark_swanson",11,2
2019,"mark185",380,207
2019,"mark2-nz",280,77
2019,"mark244",1,0
2019,"mark272",46,4
2019,"mark3939",239,116
2019,"mark471",1,0
2019,"mark550",41,11
2019,"mark557",2,2
2019,"mark560",1,1
2019,"mark561",9,1
2019,"mark568",2,0
2019,"mark72",2,1
2019,"markaspin",13,3
2019,"markb",1,0
2019,"markbissessar",10,0
2019,"markbuy",423,281
2019,"markcantwell",1,0
2019,"markconboy",133,8
2019,"markdeg",56,0
2019,"markdolan",16,1
2019,"markerikson",9,0
2019,"markharris",20,2
2019,"markheystek",44,9
2019,"markito",1,0
2019,"markkiene",9,0
2019,"markkjames",302,48
2019,"markkrist",40,1
2019,"markli",48,2
2019,"markmcg",66,4
2019,"markmcknight",1005,178
2019,"marknenadov",468,141
2019,"marko66",71,7
2019,"markolivier",266,179
2019,"markomus",46,9
2019,"markos",8,2
2019,"markpierson",2,0
2019,"markprynoski",23,1
2019,"markricher",7,0
2019,"marks5",24,0
2019,"markschauer",4,0
2019,"marksuzuki",15,2
2019,"markusgmeiner",599,182
2019,"markuskrieger",1914,610
2019,"markusmaria",88,9
2019,"markwh",2,0
2019,"markybeau",15,3
2019,"marlboro_vermont_conservation_ecologist",145,0
2019,"marlensmd",1,0
2019,"marleyii",1156,15
2019,"marlinhendricks",6,0
2019,"marlo",79,0
2019,"marlonantonioalcarzlen",3,0
2019,"marlonnaturalist",1,1
2019,"marmallow",20,0
2019,"marmot-mot",30,11
2019,"marnholen",17,5
2019,"marnika",755,287
2019,"maroa",1,0
2019,"marobertson",285,36
2019,"marquespaiva",1,0
2019,"marrgarza",7,1
2019,"marroquidavi",157,7
2019,"mars_",4,0
2019,"marsci_nelson",5,0
2019,"marselmersinaj",66,7
2019,"marshall915",83,35
2019,"marshnizzle",8,0
2019,"marshy",245,14
2019,"marshy1000",63,16
2019,"marsupiladri",28,7
2019,"martapoudnik",175,32
2019,"martarsbento",3,3
2019,"martelle_m_003",11,1
2019,"martha89",2,0
2019,"marthahunter",10,0
2019,"marthalblum",82,5
2019,"marthanieto",1,0
2019,"marthanord",1,0
2019,"marthar",341,65
2019,"marthasolorzano",4,1
2019,"marthawilli",333,138
2019,"martiarmangue",2,0
2019,"martin_arregui",392,112
2019,"martin_cheyenne_003",6,1
2019,"martin_e_6",8,0
2019,"martin_j_4",10,2
2019,"martin_r_009",8,1
2019,"martin_sze",1,0
2019,"martin193",4,0
2019,"martin243",2,1
2019,"martin288",4,0
2019,"martina_falcione",31,0
2019,"martina_lwg",6,0
2019,"martinandia76",1,1
2019,"martinbaltus",2,0
2019,"martinboudreau",1,0
2019,"martind",334,32
2019,"martindheynen",26,1
2019,"martineh",44,3
2019,"martinez210",36,6
2019,"martingrimm",7184,2335
2019,"martinheaton",34,0
2019,"martinhj",16,1
2019,"martinho_cabana",191,57
2019,"martinknoetze",2,1
2019,"martinkunz",17,3
2019,"martinlagerwey",282,236
2019,"martinmalate",84,2
2019,"martinmarquez",340,20
2019,"martinpuchert",4,0
2019,"martinsnz",45,1
2019,"martinsv",1261,85
2019,"martintinari",24,0
2019,"martinviljoen",1,0
2019,"martisberg",8,2
2019,"martli",8,1
2019,"martn12",2,0
2019,"marty34",15,0
2019,"martycalabrese",469,96
2019,"martyddude",4,0
2019,"martydog1069",72,1
2019,"martyhing",249,20
2019,"maruja",1,0
2019,"marumontes",86,48
2019,"marurolla",1,0
2019,"marvelliott",1332,121
2019,"marvinmorse",3,0
2019,"marxelh",18,0
2019,"mary_anne",14,0
2019,"mary137",427,81
