"cell","year","jd_wk","obs_days"
3692.1,2019,49,8
3692.1,2019,63,5
3692.1,2019,70,5
3692.1,2019,77,1
3692.1,2019,84,4
3692.1,2019,91,5
3692.1,2019,98,4
3692.1,2019,105,3
3692.1,2019,112,16
3692.1,2019,119,6
3692.1,2019,126,5
3692.1,2019,133,4
3692.1,2019,140,4
3692.1,2019,147,5
3692.1,2019,154,1
3692.1,2019,161,8
3692.1,2019,168,7
3692.1,2019,175,7
3692.1,2019,182,12
3692.1,2019,189,15
3692.1,2019,196,7
3692.1,2019,203,7
3692.1,2019,210,5
3692.1,2019,217,8
3692.1,2019,224,9
3692.1,2019,231,15
3693.1,2017,0,3
3693.1,2017,7,2
3693.1,2017,14,3
3693.1,2017,35,1
3693.1,2017,42,1
3693.1,2017,77,1
3693.1,2017,84,2
3693.1,2017,91,1
3693.1,2017,98,2
3693.1,2017,119,1
3693.1,2017,126,2
3693.1,2017,133,1
3693.1,2017,154,2
3693.1,2017,168,1
3693.1,2017,182,1
3693.1,2017,189,14
3693.1,2017,196,3
3693.1,2017,203,1
3693.1,2017,210,3
3693.1,2017,217,1
3693.1,2017,224,5
3693.1,2017,231,7
3693.1,2017,238,2
3693.1,2017,245,4
3693.1,2017,252,7
3693.1,2017,259,3
3693.1,2017,266,8
3693.1,2017,280,2
3693.1,2017,287,2
3693.1,2017,294,2
3693.1,2017,301,3
3693.1,2017,315,3
3693.1,2017,322,3
3693.1,2017,329,3
3693.1,2017,336,1
3693.1,2017,343,1
3693.1,2017,350,1
3693.1,2018,14,1
3693.1,2018,28,2
3693.1,2018,35,2
3693.1,2018,42,1
3693.1,2018,49,1
3693.1,2018,56,1
3693.1,2018,63,3
3693.1,2018,70,2
3693.1,2018,91,2
3693.1,2018,105,5
3693.1,2018,112,2
3693.1,2018,119,6
3693.1,2018,133,1
3693.1,2018,140,3
3693.1,2018,147,2
3693.1,2018,161,2
3693.1,2018,168,1
3693.1,2018,175,5
3693.1,2018,182,2
3693.1,2018,196,2
3693.1,2018,203,1
3693.1,2018,210,2
3693.1,2018,217,2
3693.1,2018,224,1
3693.1,2018,231,1
3693.1,2018,252,3
3693.1,2018,266,1
3693.1,2018,294,2
3693.1,2018,301,3
3693.1,2018,308,2
3693.1,2018,322,1
3693.1,2018,329,3
3693.1,2018,336,2
3693.1,2018,343,2
3693.1,2019,0,1
3693.1,2019,35,1
3693.1,2019,56,1
3693.1,2019,70,1
3693.1,2019,77,1
3693.1,2019,112,2
3693.1,2019,119,2
3693.1,2019,126,1
3693.1,2019,140,2
3693.1,2019,147,3
3693.1,2019,154,2
3693.1,2019,161,1
3693.1,2019,168,1
3693.1,2019,175,3
3693.1,2019,182,1
3693.1,2019,189,2
3693.1,2019,196,1
3693.1,2019,203,1
3693.1,2019,210,2
3693.1,2019,217,1
3693.1,2019,224,1
3698.1,2017,119,1
3698.1,2019,126,1
3699.1,2017,119,1
3699.1,2017,126,2
3699.1,2017,140,1
3699.1,2017,182,2
3699.1,2017,203,3
3699.1,2017,322,1
3699.1,2017,357,3
3699.1,2018,28,2
3699.1,2018,49,2
3699.1,2018,56,1
3699.1,2018,63,4
3699.1,2018,70,1
3699.1,2018,77,2
3699.1,2018,98,2
3699.1,2018,105,2
3699.1,2018,112,1
3699.1,2018,119,2
3699.1,2018,140,2
3699.1,2018,147,1
3699.1,2018,154,1
3699.1,2018,161,1
3699.1,2018,168,2
3699.1,2018,182,3
3699.1,2018,189,1
3699.1,2018,196,1
3699.1,2018,210,3
3699.1,2018,238,1
3699.1,2018,245,1
3699.1,2018,280,1
3699.1,2018,287,2
3699.1,2018,322,1
3699.1,2018,329,1
3699.1,2018,336,1
3699.1,2018,350,2
3699.1,2018,357,4
3699.1,2019,0,5
3699.1,2019,7,4
3699.1,2019,14,3
3699.1,2019,21,3
3699.1,2019,28,3
3699.1,2019,35,2
3699.1,2019,42,1
3699.1,2019,49,2
3699.1,2019,56,3
3699.1,2019,63,5
3699.1,2019,70,5
3699.1,2019,77,3
3699.1,2019,91,3
3699.1,2019,105,1
3699.1,2019,112,2
3699.1,2019,119,3
3699.1,2019,126,2
3699.1,2019,133,3
3699.1,2019,147,1
3699.1,2019,154,1
3699.1,2019,161,2
3699.1,2019,168,3
3699.1,2019,175,2
3699.1,2019,182,2
3699.1,2019,189,4
3699.1,2019,196,2
3699.1,2019,203,2
3699.1,2019,210,3
3699.1,2019,217,1
3699.1,2019,224,1
3700.1,2017,0,4
3700.1,2017,7,5
3700.1,2017,14,14
3700.1,2017,21,8
3700.1,2017,28,8
3700.1,2017,35,4
3700.1,2017,42,9
3700.1,2017,49,8
3700.1,2017,56,15
3700.1,2017,63,8
3700.1,2017,70,15
3700.1,2017,77,16
3700.1,2017,84,22
3700.1,2017,91,27
3700.1,2017,98,33
3700.1,2017,105,29
3700.1,2017,112,37
3700.1,2017,119,35
3700.1,2017,126,41
3700.1,2017,133,14
3700.1,2017,140,41
3700.1,2017,147,32
3700.1,2017,154,31
3700.1,2017,161,41
3700.1,2017,168,44
3700.1,2017,175,27
3700.1,2017,182,32
3700.1,2017,189,31
3700.1,2017,196,40
3700.1,2017,203,52
3700.1,2017,210,33
3700.1,2017,217,30
3700.1,2017,224,47
3700.1,2017,231,63
3700.1,2017,238,35
3700.1,2017,245,50
3700.1,2017,252,36
3700.1,2017,259,33
3700.1,2017,266,44
3700.1,2017,273,33
3700.1,2017,280,24
3700.1,2017,287,50
3700.1,2017,294,29
3700.1,2017,301,23
3700.1,2017,308,42
3700.1,2017,315,46
3700.1,2017,322,37
3700.1,2017,329,45
3700.1,2017,336,39
3700.1,2017,343,16
3700.1,2017,350,51
3700.1,2017,357,37
3700.1,2017,364,12
3700.1,2018,0,18
3700.1,2018,7,45
3700.1,2018,14,27
3700.1,2018,21,22
3700.1,2018,28,29
3700.1,2018,35,53
3700.1,2018,42,74
3700.1,2018,49,46
3700.1,2018,56,56
3700.1,2018,63,51
3700.1,2018,70,52
3700.1,2018,77,70
3700.1,2018,84,69
3700.1,2018,91,67
3700.1,2018,98,94
3700.1,2018,105,96
3700.1,2018,112,91
3700.1,2018,119,120
3700.1,2018,126,118
3700.1,2018,133,89
3700.1,2018,140,141
3700.1,2018,147,167
3700.1,2018,154,290
3700.1,2018,161,131
3700.1,2018,168,110
3700.1,2018,175,104
3700.1,2018,182,112
3700.1,2018,189,129
3700.1,2018,196,104
3700.1,2018,203,110
3700.1,2018,210,108
3700.1,2018,217,123
3700.1,2018,224,114
3700.1,2018,231,120
3700.1,2018,238,193
3700.1,2018,245,143
3700.1,2018,252,213
3700.1,2018,259,174
3700.1,2018,266,202
3700.1,2018,273,211
3700.1,2018,280,429
3700.1,2018,287,760
3700.1,2018,294,145
3700.1,2018,301,96
3700.1,2018,308,96
3700.1,2018,315,95
3700.1,2018,322,86
3700.1,2018,329,78
3700.1,2018,336,91
3700.1,2018,343,44
3700.1,2018,350,35
3700.1,2018,357,86
3700.1,2018,364,35
3700.1,2019,0,61
3700.1,2019,7,65
3700.1,2019,14,59
3700.1,2019,21,51
3700.1,2019,28,117
3700.1,2019,35,115
3700.1,2019,42,134
3700.1,2019,49,188
3700.1,2019,56,401
3700.1,2019,63,394
3700.1,2019,70,158
3700.1,2019,77,129
3700.1,2019,84,167
3700.1,2019,91,188
3700.1,2019,98,173
3700.1,2019,105,207
3700.1,2019,112,159
3700.1,2019,119,142
3700.1,2019,126,146
3700.1,2019,133,147
3700.1,2019,140,144
3700.1,2019,147,147
3700.1,2019,154,162
3700.1,2019,161,224
3700.1,2019,168,298
3700.1,2019,175,153
3700.1,2019,182,158
3700.1,2019,189,147
3700.1,2019,196,143
3700.1,2019,203,193
3700.1,2019,210,155
3700.1,2019,217,184
3700.1,2019,224,146
3700.1,2019,231,156
3700.1,2019,238,24
3718.1,2018,168,2
3718.1,2018,175,1
3718.1,2018,315,1
3718.1,2019,189,1
3718.1,2019,217,1
3719.1,2017,0,4
3719.1,2017,7,1
3719.1,2017,21,1
3719.1,2017,35,1
3719.1,2017,42,2
3719.1,2017,49,3
3719.1,2017,70,1
3719.1,2017,77,1
3719.1,2017,84,1
3719.1,2017,112,2
3719.1,2017,126,1
3719.1,2017,133,1
3719.1,2017,140,3
3719.1,2017,147,2
3719.1,2017,154,3
3719.1,2017,161,4
3719.1,2017,175,3
3719.1,2017,182,1
3719.1,2017,189,2
3719.1,2017,196,1
3719.1,2017,210,3
3719.1,2017,217,3
3719.1,2017,224,1
3719.1,2017,231,3
3719.1,2017,238,5
3719.1,2017,245,1
3719.1,2017,252,3
3719.1,2017,259,3
3719.1,2017,266,1
3719.1,2017,273,4
3719.1,2017,280,2
3719.1,2017,287,2
3719.1,2017,294,1
3719.1,2017,301,3
3719.1,2017,308,6
3719.1,2017,315,1
3719.1,2017,322,4
3719.1,2017,350,2
3719.1,2017,357,2
3719.1,2018,0,2
3719.1,2018,7,1
3719.1,2018,14,1
3719.1,2018,21,1
3719.1,2018,42,1
3719.1,2018,49,3
3719.1,2018,56,1
3719.1,2018,70,1
3719.1,2018,91,2
3719.1,2018,105,1
3719.1,2018,119,1
3719.1,2018,126,3
3719.1,2018,133,2
3719.1,2018,140,2
3719.1,2018,154,3
3719.1,2018,161,3
3719.1,2018,168,4
3719.1,2018,175,6
3719.1,2018,182,3
3719.1,2018,189,2
3719.1,2018,196,4
3719.1,2018,203,4
3719.1,2018,210,2
3719.1,2018,217,5
3719.1,2018,224,13
3719.1,2018,231,8
3719.1,2018,238,6
3719.1,2018,245,2
3719.1,2018,252,1
3719.1,2018,259,3
3719.1,2018,266,3
3719.1,2018,273,5
3719.1,2018,280,10
3719.1,2018,287,9
3719.1,2018,294,5
3719.1,2018,301,4
3719.1,2018,308,8
3719.1,2018,315,3
3719.1,2018,322,1
3719.1,2018,329,3
3719.1,2018,336,4
3719.1,2018,343,1
3719.1,2018,350,1
3719.1,2018,357,4
3719.1,2019,0,1
3719.1,2019,21,2
3719.1,2019,28,1
3719.1,2019,35,1
3719.1,2019,42,4
3719.1,2019,56,4
3719.1,2019,63,5
3719.1,2019,70,1
3719.1,2019,77,1
3719.1,2019,84,1
3719.1,2019,91,1
3719.1,2019,98,1
3719.1,2019,105,2
3719.1,2019,112,7
3719.1,2019,119,2
3719.1,2019,133,1
3719.1,2019,140,7
3719.1,2019,147,2
3719.1,2019,154,1
3719.1,2019,161,6
3719.1,2019,168,5
3719.1,2019,175,2
3719.1,2019,182,6
3719.1,2019,189,1
3719.1,2019,196,5
3719.1,2019,203,5
3719.1,2019,210,3
3719.1,2019,217,2
3719.1,2019,224,4
3719.1,2019,231,4
3719.1,2019,238,1
3720.1,2017,0,6
3720.1,2017,7,5
3720.1,2017,14,6
3720.1,2017,21,3
3720.1,2017,28,5
3720.1,2017,35,3
3720.1,2017,42,3
3720.1,2017,49,8
3720.1,2017,56,2
3720.1,2017,63,5
3720.1,2017,70,3
3720.1,2017,77,14
3720.1,2017,84,16
3720.1,2017,91,10
3720.1,2017,98,8
3720.1,2017,105,6
3720.1,2017,112,8
3720.1,2017,119,7
3720.1,2017,126,6
3720.1,2017,133,3
3720.1,2017,140,6
3720.1,2017,147,5
3720.1,2017,154,6
3720.1,2017,161,4
3720.1,2017,168,8
3720.1,2017,175,8
3720.1,2017,182,11
3720.1,2017,189,5
3720.1,2017,196,6
3720.1,2017,203,10
3720.1,2017,210,12
3720.1,2017,217,13
3720.1,2017,224,9
3720.1,2017,231,7
3720.1,2017,238,14
3720.1,2017,245,20
3720.1,2017,252,20
3720.1,2017,259,14
3720.1,2017,266,20
3720.1,2017,273,22
3720.1,2017,280,18
3720.1,2017,287,21
3720.1,2017,294,29
3720.1,2017,301,19
3720.1,2017,308,30
3720.1,2017,315,22
3720.1,2017,322,15
3720.1,2017,329,23
3720.1,2017,336,20
3720.1,2017,343,8
3720.1,2017,350,10
3720.1,2017,357,4
3720.1,2017,364,2
3720.1,2018,0,8
3720.1,2018,7,5
3720.1,2018,14,6
3720.1,2018,21,6
3720.1,2018,28,4
3720.1,2018,35,2
3720.1,2018,42,4
3720.1,2018,49,3
3720.1,2018,56,2
3720.1,2018,63,7
3720.1,2018,70,2
3720.1,2018,77,3
3720.1,2018,84,11
3720.1,2018,91,4
3720.1,2018,98,2
3720.1,2018,105,4
3720.1,2018,112,6
3720.1,2018,119,10
3720.1,2018,126,9
3720.1,2018,133,8
3720.1,2018,140,7
3720.1,2018,147,11
3720.1,2018,154,5
3720.1,2018,161,8
3720.1,2018,168,12
3720.1,2018,175,12
3720.1,2018,182,11
3720.1,2018,189,14
3720.1,2018,196,19
3720.1,2018,203,29
3720.1,2018,210,15
3720.1,2018,217,19
3720.1,2018,224,19
3720.1,2018,231,19
3720.1,2018,238,23
3720.1,2018,245,10
3720.1,2018,252,14
3720.1,2018,259,19
3720.1,2018,266,36
3720.1,2018,273,31
3720.1,2018,280,29
3720.1,2018,287,35
3720.1,2018,294,36
3720.1,2018,301,27
3720.1,2018,308,25
3720.1,2018,315,44
3720.1,2018,322,19
3720.1,2018,329,14
3720.1,2018,336,12
3720.1,2018,343,17
3720.1,2018,350,10
3720.1,2018,357,13
3720.1,2018,364,5
3720.1,2019,0,9
3720.1,2019,7,6
3720.1,2019,14,10
3720.1,2019,21,2
3720.1,2019,28,9
3720.1,2019,35,5
3720.1,2019,42,10
3720.1,2019,49,5
3720.1,2019,56,9
3720.1,2019,63,8
3720.1,2019,70,7
3720.1,2019,77,8
3720.1,2019,84,11
3720.1,2019,91,5
3720.1,2019,98,11
3720.1,2019,105,10
3720.1,2019,112,35
3720.1,2019,119,12
3720.1,2019,126,10
3720.1,2019,133,6
3720.1,2019,140,14
3720.1,2019,147,9
3720.1,2019,154,15
3720.1,2019,161,20
3720.1,2019,168,27
3720.1,2019,175,22
3720.1,2019,182,11
3720.1,2019,189,16
3720.1,2019,196,17
3720.1,2019,203,22
3720.1,2019,210,23
3720.1,2019,217,21
3720.1,2019,224,15
3720.1,2019,231,22
3720.1,2019,238,1
3721.1,2017,14,1
3721.1,2017,63,1
3721.1,2017,84,2
3721.1,2017,105,1
3721.1,2017,168,1
3721.1,2017,175,1
3721.1,2017,182,1
3721.1,2017,189,2
3721.1,2017,203,1
3721.1,2017,210,1
3721.1,2017,224,1
3721.1,2017,266,1
3721.1,2017,280,1
3721.1,2017,287,1
3721.1,2017,294,1
3721.1,2017,301,1
3721.1,2017,308,2
3721.1,2017,315,2
3721.1,2017,322,1
3721.1,2017,329,1
3721.1,2017,336,1
3721.1,2017,343,1
3721.1,2018,7,1
3721.1,2018,21,2
3721.1,2018,84,1
3721.1,2018,105,1
3721.1,2018,133,1
3721.1,2018,140,2
3721.1,2018,147,1
3721.1,2018,154,1
3721.1,2018,168,1
3721.1,2018,175,3
3721.1,2018,182,3
3721.1,2018,196,1
3721.1,2018,203,2
3721.1,2018,210,1
3721.1,2018,217,4
3721.1,2018,287,1
3721.1,2018,301,2
3721.1,2018,336,1
3721.1,2018,343,1
3721.1,2019,28,1
3721.1,2019,35,1
3721.1,2019,49,1
3721.1,2019,77,1
3721.1,2019,112,1
3721.1,2019,119,1
3721.1,2019,133,1
3721.1,2019,161,1
3721.1,2019,182,1
3721.1,2019,189,1
3721.1,2019,196,1
3721.1,2019,210,2
3723.1,2017,168,1
3723.1,2017,196,1
3723.1,2017,329,1
3724.1,2019,203,1
3726.1,2018,119,1
3726.1,2019,175,1
3727.1,2017,0,4
3727.1,2017,7,3
3727.1,2017,14,2
3727.1,2017,21,4
3727.1,2017,28,3
3727.1,2017,35,5
3727.1,2017,42,6
3727.1,2017,49,7
3727.1,2017,56,4
3727.1,2017,63,14
3727.1,2017,70,9
3727.1,2017,77,12
3727.1,2017,84,45
3727.1,2017,91,18
3727.1,2017,98,16
3727.1,2017,105,12
3727.1,2017,112,15
3727.1,2017,119,15
3727.1,2017,126,7
3727.1,2017,133,9
3727.1,2017,140,6
3727.1,2017,147,7
3727.1,2017,154,10
3727.1,2017,161,10
3727.1,2017,168,7
3727.1,2017,175,13
3727.1,2017,182,8
3727.1,2017,189,7
3727.1,2017,196,8
3727.1,2017,203,9
3727.1,2017,210,9
3727.1,2017,217,9
3727.1,2017,224,9
3727.1,2017,231,7
3727.1,2017,238,17
