"year","lat_bin","lon_bin","life_stage","scientific_name","n"
2018,45,-79,"adult","Noctua pronuba",31
2018,45,-79,"adult","Ochropleura implecta",21
2018,45,-79,"adult","Palthis angulalis",26
2018,45,-79,"adult","Panopoda rufimargo",11
2018,45,-79,"adult","Panthea acronyctoides",20
2018,45,-79,"adult","Panthea furcilla",23
2018,45,-79,"adult","Papaipema pterisii",13
2018,45,-79,"adult","Parallelia bistriaris",16
2018,45,-79,"adult","Pasiphila rectangulata",15
2018,45,-79,"adult","Peridea basitriens",19
2018,45,-79,"adult","Peridea ferruginea",21
2018,45,-79,"adult","Pheosia rimosa",31
2018,45,-79,"adult","Phigalia titea",19
2018,45,-79,"adult","Phlogophora iris",21
2018,45,-79,"adult","Phlogophora periculosa",16
2018,45,-79,"adult","Phragmatobia fuliginosa",10
2018,45,-79,"adult","Plagodis phlogosaria",17
2018,45,-79,"adult","Ponometia erastrioides",10
2018,45,-79,"adult","Prochoerodes lineola",36
2018,45,-79,"adult","Protodeltote muscosula",30
2018,45,-79,"adult","Pseudeustrotia carneola",24
2018,45,-79,"adult","Pseudohermonassa bicarnea",13
2018,45,-79,"adult","Pyrrharctia isabella",38
2018,45,-79,"adult","Raphia frater",26
2018,45,-79,"adult","Rivula propinqualis",31
2018,45,-79,"adult","Schinia arcigera",11
2018,45,-79,"adult","Schizura unicornis",24
2018,45,-79,"adult","Scopula limboundata",18
2018,45,-79,"adult","Sicya macularia",16
2018,45,-79,"adult","Spilosoma virginica",29
2018,45,-79,"adult","Striacosta albicosta",14
2018,45,-79,"adult","Sunira bicolorago",13
2018,45,-79,"adult","Synchlora aerata",19
2018,45,-79,"adult","Syngrapha rectangula",17
2018,45,-79,"adult","Tetracis crocallata",13
2018,45,-79,"adult","Trichodezia albovittata",11
2018,45,-79,"adult","Tricholita signata",11
2018,45,-79,"adult","Virbia laeta",11
2018,45,-79,"adult","Xanthorhoe ferrugata",25
2018,45,-79,"caterpillar","Acronicta americana",24
2018,45,-79,"caterpillar","Euchaetes egle",30
2018,45,-79,"caterpillar","Halysidota tessellaris",42
2018,45,-79,"caterpillar","Lophocampa caryae",40
2018,45,-79,"caterpillar","Lophocampa maculata",15
2018,45,-79,"caterpillar","Lymantria dispar",12
2018,45,-79,"caterpillar","Orgyia definita",13
2018,45,-79,"caterpillar","Orgyia leucostigma",14
2018,45,-79,"caterpillar","Pyrrharctia isabella",36
2018,45,-79,"caterpillar","Spilosoma virginica",20
2018,45,-77,"adult","Acronicta insularis",13
2018,45,-77,"adult","Acronicta oblinita",18
2018,45,-77,"adult","Agrotis venerabilis",17
2018,45,-77,"adult","Amphipyra pyramidoides",19
2018,45,-77,"adult","Anathix ralla",10
2018,45,-77,"adult","Anavitrinella pampinaria",20
2018,45,-77,"adult","Apantesis parthenice",15
2018,45,-77,"adult","Apantesis phalerata",16
2018,45,-77,"adult","Apantesis virgo",10
2018,45,-77,"adult","Campaea perlata",37
2018,45,-77,"adult","Chlorochlamys chloroleucaria",19
2018,45,-77,"adult","Cingilia catenaria",10
2018,45,-77,"adult","Cisseps fulvicollis",37
2018,45,-77,"adult","Clemensia albata",16
2018,45,-77,"adult","Cleora sublunaria",10
2018,45,-77,"adult","Clostera albosigma",15
2018,45,-77,"adult","Colocasia propinquilinea",18
2018,45,-77,"adult","Copivaleria grotei",10
2018,45,-77,"adult","Crambidia pallida",11
2018,45,-77,"adult","Ctenucha virginica",17
2018,45,-77,"adult","Dyspteris abortivaria",12
2018,45,-77,"adult","Ectropis crepuscularia",10
2018,45,-77,"adult","Ennomos magnaria",21
2018,45,-77,"adult","Eudryas unio",13
2018,45,-77,"adult","Euphyia intermediata",17
2018,45,-77,"adult","Eusarca confusaria",11
2018,45,-77,"adult","Eutrapela clemataria",13
2018,45,-77,"adult","Feltia jaculifera",29
2018,45,-77,"adult","Gluphisia septentrionis",23
2018,45,-77,"adult","Haematopis grataria",16
2018,45,-77,"adult","Halysidota tessellaris",13
2018,45,-77,"adult","Hethemia pistasciaria",11
2018,45,-77,"adult","Horisme intestinata",16
2018,45,-77,"adult","Hypena baltimoralis",16
2018,45,-77,"adult","Hypena scabra",10
2018,45,-77,"adult","Hypoprepia fucosa",19
2018,45,-77,"adult","Idia aemula",25
2018,45,-77,"adult","Idia americalis",23
2018,45,-77,"adult","Idia lubricalis",10
2018,45,-77,"adult","Lacinipolia implicata",27
2018,45,-77,"adult","Lacinipolia renigera",34
2018,45,-77,"adult","Lambdina fiscellaria",10
2018,45,-77,"adult","Leuconycta diphteroides",13
2018,45,-77,"adult","Leuconycta lepidula",14
2018,45,-77,"adult","Lobophora nivigerata",11
2018,45,-77,"adult","Lophocampa caryae",45
2018,45,-77,"adult","Lymantria dispar",27
2018,45,-77,"adult","Macaria pustularia",16
2018,45,-77,"adult","Maliattha synochitis",10
2018,45,-77,"adult","Melanchra adjuncta",20
2018,45,-77,"adult","Mythimna oxygala",13
2018,45,-77,"adult","Mythimna unipuncta",28
2018,45,-77,"adult","Nadata gibbosa",16
2018,45,-77,"adult","Nemoria bistriaria",13
2018,45,-77,"adult","Nephelodes minians",27
2018,45,-77,"adult","Nepytia canosaria",15
2018,45,-77,"adult","Nerice bidentata",13
2018,45,-77,"adult","Noctua pronuba",13
2018,45,-77,"adult","Ochropleura implecta",24
2018,45,-77,"adult","Palthis angulalis",23
2018,45,-77,"adult","Panthea furcilla",13
2018,45,-77,"adult","Papaipema inquaesita",13
2018,45,-77,"adult","Phalaenophana pyramusalis",13
2018,45,-77,"adult","Phigalia titea",14
2018,45,-77,"adult","Phoberia atomaris",12
2018,45,-77,"adult","Phragmatobia fuliginosa",16
2018,45,-77,"adult","Plagodis phlogosaria",10
2018,45,-77,"adult","Prochoerodes lineola",10
2018,45,-77,"adult","Pseudeustrotia carneola",25
2018,45,-77,"adult","Pseudohermonassa bicarnea",18
2018,45,-77,"adult","Pyrrharctia isabella",17
2018,45,-77,"adult","Rivula propinqualis",18
2018,45,-77,"adult","Schinia arcigera",11
2018,45,-77,"adult","Schizura unicornis",11
2018,45,-77,"adult","Spilosoma virginica",17
2018,45,-77,"adult","Striacosta albicosta",12
2018,45,-77,"adult","Sunira bicolorago",15
2018,45,-77,"adult","Trichodezia albovittata",14
2018,45,-77,"adult","Xanthorhoe ferrugata",17
2018,45,-77,"adult","Xestia smithii",10
2018,45,-77,"caterpillar","Acronicta americana",11
2018,45,-77,"caterpillar","Euchaetes egle",40
2018,45,-77,"caterpillar","Halysidota tessellaris",20
2018,45,-77,"caterpillar","Lophocampa caryae",56
2018,45,-77,"caterpillar","Lymantria dispar",15
2018,45,-77,"caterpillar","Pyrrharctia isabella",36
2018,45,-77,"caterpillar","Spilosoma virginica",13
2018,45,-75,"adult","Campaea perlata",16
2018,45,-75,"adult","Cisseps fulvicollis",27
2018,45,-75,"adult","Ctenucha virginica",30
2018,45,-75,"adult","Euclidia cuspidea",10
2018,45,-75,"adult","Eudryas grata",15
2018,45,-75,"adult","Eudryas unio",10
2018,45,-75,"adult","Eutrapela clemataria",14
2018,45,-75,"adult","Gluphisia septentrionis",14
2018,45,-75,"adult","Haematopis grataria",21
2018,45,-75,"adult","Halysidota tessellaris",13
2018,45,-75,"adult","Horisme intestinata",11
2018,45,-75,"adult","Hypena baltimoralis",13
2018,45,-75,"adult","Hypoprepia fucosa",17
2018,45,-75,"adult","Idia aemula",14
2018,45,-75,"adult","Lacinipolia renigera",12
2018,45,-75,"adult","Leuconycta diphteroides",12
2018,45,-75,"adult","Leuconycta lepidula",10
2018,45,-75,"adult","Lophocampa caryae",11
2018,45,-75,"adult","Lymantria dispar",16
2018,45,-75,"adult","Macaria pustularia",13
2018,45,-75,"adult","Maliattha synochitis",11
2018,45,-75,"adult","Melanchra adjuncta",10
2018,45,-75,"adult","Nedra ramosula",10
2018,45,-75,"adult","Nematocampa resistaria",23
2018,45,-75,"adult","Noctua pronuba",20
2018,45,-75,"adult","Ochropleura implecta",14
2018,45,-75,"adult","Operophtera bruceata",10
2018,45,-75,"adult","Palthis angulalis",10
2018,45,-75,"adult","Prochoerodes lineola",11
2018,45,-75,"adult","Protodeltote muscosula",13
2018,45,-75,"adult","Pseudeustrotia carneola",14
2018,45,-75,"adult","Pyrrharctia isabella",16
2018,45,-75,"adult","Rivula propinqualis",13
2018,45,-75,"adult","Scopula limboundata",11
2018,45,-75,"adult","Spilosoma virginica",12
2018,45,-75,"adult","Xanthorhoe ferrugata",11
2018,45,-75,"caterpillar","Acronicta americana",20
2018,45,-75,"caterpillar","Cucullia asteroides",11
2018,45,-75,"caterpillar","Euchaetes egle",11
2018,45,-75,"caterpillar","Halysidota tessellaris",16
2018,45,-75,"caterpillar","Lophocampa caryae",13
2018,45,-75,"caterpillar","Pyrrharctia isabella",27
2018,45,-75,"caterpillar","Spilosoma virginica",10
2018,45,-73,"adult","Acronicta americana",29
2018,45,-73,"adult","Alypia octomaculata",11
2018,45,-73,"adult","Anaplectoides prasina",15
2018,45,-73,"adult","Apantesis virgo",16
2018,45,-73,"adult","Arctia caja",18
2018,45,-73,"adult","Autographa precationis",12
2018,45,-73,"adult","Biston betularia",10
2018,45,-73,"adult","Caenurgina crassiuscula",14
2018,45,-73,"adult","Callopistria mollissima",15
2018,45,-73,"adult","Campaea perlata",26
2018,45,-73,"adult","Caripeta angustiorata",11
2018,45,-73,"adult","Chlorochlamys chloroleucaria",19
2018,45,-73,"adult","Cisseps fulvicollis",12
2018,45,-73,"adult","Clemensia albata",16
2018,45,-73,"adult","Coryphista meadii",13
2018,45,-73,"adult","Ctenucha virginica",39
2018,45,-73,"adult","Cyclophora pendulinaria",23
2018,45,-73,"adult","Ecliptopera silaceata",21
2018,45,-73,"adult","Ectropis crepuscularia",14
2018,45,-73,"adult","Epirrhoe alternata",23
2018,45,-73,"adult","Euchaetes egle",24
2018,45,-73,"adult","Eudryas grata",14
2018,45,-73,"adult","Euphyia intermediata",14
2018,45,-73,"adult","Eusarca confusaria",17
2018,45,-73,"adult","Feltia herilis",10
2018,45,-73,"adult","Galgula partita",15
2018,45,-73,"adult","Gluphisia septentrionis",16
2018,45,-73,"adult","Haematopis grataria",30
2018,45,-73,"adult","Halysidota tessellaris",68
2018,45,-73,"adult","Haploa confusa",12
2018,45,-73,"adult","Hydrelia inornata",18
2018,45,-73,"adult","Hypena abalienalis",11
2018,45,-73,"adult","Hypena baltimoralis",15
2018,45,-73,"adult","Hypoprepia fucosa",27
2018,45,-73,"adult","Idaea dimidiata",24
2018,45,-73,"adult","Idia aemula",33
2018,45,-73,"adult","Idia americalis",17
2018,45,-73,"adult","Idia lubricalis",11
2018,45,-73,"adult","Idia rotundalis",16
2018,45,-73,"adult","Iridopsis larvaria",10
2018,45,-73,"adult","Lacinipolia renigera",27
2018,45,-73,"adult","Lambdina fiscellaria",14
2018,45,-73,"adult","Leuconycta diphteroides",17
2018,45,-73,"adult","Lochmaeus bilineata",12
2018,45,-73,"adult","Lochmaeus manteo",15
2018,45,-73,"adult","Lophocampa caryae",54
2018,45,-73,"adult","Lymantria dispar",16
2018,45,-73,"adult","Macaria pustularia",44
2018,45,-73,"adult","Macrurocampa marthesia",11
2018,45,-73,"adult","Maliattha synochitis",13
2018,45,-73,"adult","Metanema inatomaria",16
2018,45,-73,"adult","Mythimna unipuncta",15
2018,45,-73,"adult","Nematocampa resistaria",15
2018,45,-73,"adult","Nemoria bistriaria",13
2018,45,-73,"adult","Neoligia exhausta",13
2018,45,-73,"adult","Nepytia canosaria",10
2018,45,-73,"adult","Noctua pronuba",18
2018,45,-73,"adult","Ochropleura implecta",15
2018,45,-73,"adult","Oligocentria semirufescens",12
2018,45,-73,"adult","Palthis angulalis",17
2018,45,-73,"adult","Panthea furcilla",16
2018,45,-73,"adult","Parallelia bistriaris",17
2018,45,-73,"adult","Peridea angulosa",16
2018,45,-73,"adult","Peridea basitriens",10
2018,45,-73,"adult","Phalaenophana pyramusalis",13
2018,45,-73,"adult","Plagodis phlogosaria",23
2018,45,-73,"adult","Polia nimbosa",16
2018,45,-73,"adult","Ponometia erastrioides",11
2018,45,-73,"adult","Protoboarmia porcelaria",10
2018,45,-73,"adult","Protodeltote muscosula",21
2018,45,-73,"adult","Pseudeustrotia carneola",40
2018,45,-73,"adult","Pseudohermonassa bicarnea",15
2018,45,-73,"adult","Pyrrharctia isabella",90
2018,45,-73,"adult","Raphia frater",12
2018,45,-73,"adult","Renia factiosalis",11
2018,45,-73,"adult","Renia flavipunctalis",14
2018,45,-73,"adult","Rivula propinqualis",16
2018,45,-73,"adult","Schizura unicornis",13
2018,45,-73,"adult","Scopula limboundata",17
2018,45,-73,"adult","Spilosoma virginica",28
2018,45,-73,"adult","Tetracis crocallata",10
2018,45,-73,"adult","Trichodezia albovittata",19
2018,45,-73,"adult","Xanthorhoe ferrugata",15
2018,45,-73,"adult","Xestia praevia",13
2018,45,-73,"adult","Zanclognatha laevigata",19
2018,45,-73,"caterpillar","Acronicta americana",29
2018,45,-73,"caterpillar","Ctenucha virginica",10
2018,45,-73,"caterpillar","Euchaetes egle",20
2018,45,-73,"caterpillar","Halysidota tessellaris",45
2018,45,-73,"caterpillar","Lophocampa caryae",54
2018,45,-73,"caterpillar","Lophocampa maculata",20
2018,45,-73,"caterpillar","Orgyia definita",14
2018,45,-73,"caterpillar","Orgyia leucostigma",10
2018,45,-73,"caterpillar","Pyrrharctia isabella",37
2018,45,-73,"caterpillar","Spilosoma virginica",11
2018,45,-71,"adult","Lophocampa caryae",14
2018,45,-69,"adult","Halysidota tessellaris",14
2018,45,-69,"adult","Lophocampa caryae",33
2018,45,-69,"adult","Pyrrharctia isabella",13
2018,45,-69,"caterpillar","Lophocampa caryae",16
2018,45,-69,"caterpillar","Orgyia leucostigma",10
2018,45,-67,"adult","Caripeta divisata",13
2018,45,-67,"adult","Idia americalis",10
2018,45,-65,"adult","Apamea amputatrix",10
2018,45,-65,"adult","Apantesis virgo",12
2018,45,-65,"adult","Campaea perlata",12
2018,45,-65,"adult","Caripeta divisata",10
2018,45,-65,"adult","Cisseps fulvicollis",12
2018,45,-65,"adult","Ctenucha virginica",15
2018,45,-65,"adult","Ennomos magnaria",10
2018,45,-65,"adult","Lacinipolia renigera",10
2018,45,-65,"adult","Lambdina fiscellaria",11
2018,45,-65,"adult","Leuconycta diphteroides",11
2018,45,-65,"adult","Ochropleura implecta",10
2018,45,-65,"adult","Phlogophora periculosa",12
2018,45,-65,"adult","Pyrrharctia isabella",12
2018,45,-65,"adult","Raphia frater",13
2018,45,-65,"adult","Schinia florida",10
2018,45,-65,"adult","Schizura unicornis",10
2018,45,-63,"adult","Halysidota tessellaris",13
2018,47,-91,"adult","Catocala relicta",10
2018,47,-91,"adult","Ctenucha virginica",15
2018,47,-81,"adult","Macaria pustularia",13
2018,47,-65,"adult","Euxoa tessellata",12
2018,47,-65,"adult","Feltia jaculifera",10
2018,47,-65,"adult","Photedes inops",12
2018,47,-61,"adult","Halysidota tessellaris",11
2018,47,-61,"adult","Iridopsis larvaria",11
2018,47,-61,"adult","Macaria pustularia",13
2018,47,-61,"adult","Noctua pronuba",10
2018,49,-93,"adult","Ctenucha virginica",15
2018,51,-81,"adult","Mythimna oxygala",10
2018,51,-81,"adult","Xestia perquiritata",11
2019,27,-99,"adult","Estigmene acrea",14
2019,27,-99,"adult","Eubolina impartialis",14
2019,27,-99,"adult","Halysidota schausi",10
2019,27,-99,"adult","Virbia aurantiaca",11
2019,27,-97,"adult","Anicla infecta",14
2019,27,-97,"adult","Apantesis phalerata",18
2019,27,-97,"adult","Chloropteryx nordicaria",13
2019,27,-97,"adult","Crambidia pallida",12
2019,27,-97,"adult","Elaphria chalcedonia",17
2019,27,-97,"adult","Estigmene acrea",79
2019,27,-97,"adult","Hypena scabra",13
2019,27,-97,"adult","Leucania adjuta",13
2019,27,-97,"adult","Leucania incognita",20
2019,27,-97,"adult","Melipotis indomita",12
2019,27,-97,"adult","Pareuchaetes insulata",29
2019,27,-97,"adult","Peridroma saucia",10
2019,27,-97,"adult","Psamatodes abydata",12
2019,27,-97,"adult","Scopula benitaria",10
2019,27,-97,"adult","Spodoptera ornithogalli",12
2019,27,-97,"adult","Virbia aurantiaca",11
2019,27,-81,"adult","Syntomeida epilais",17
2019,29,-99,"adult","Estigmene acrea",20
2019,29,-99,"adult","Galgula partita",10
2019,29,-99,"adult","Hypercompe scribonia",13
2019,29,-99,"adult","Mythimna unipuncta",13
2019,29,-97,"adult","Estigmene acrea",13
2019,29,-97,"adult","Galgula partita",14
2019,29,-97,"adult","Leptostales pannaria",11
2019,29,-97,"adult","Phoberia atomaris",18
2019,29,-95,"adult","Estigmene acrea",34
2019,29,-83,"adult","Orgyia detrita",54
2019,29,-81,"adult","Orgyia detrita",13
2019,31,-99,"adult","Charadra dispulsa",20
2019,31,-99,"adult","Digrammia atrofasciata",10
2019,31,-99,"adult","Estigmene acrea",13
2019,31,-99,"adult","Eupithecia longidens",10
2019,31,-99,"adult","Galgula partita",22
2019,31,-99,"adult","Glena quinquelinearia",12
2019,31,-99,"adult","Glenoides texanaria",14
2019,31,-99,"adult","Heterocampa umbrata",10
2019,31,-99,"adult","Mythimna unipuncta",12
2019,31,-99,"adult","Phigalia strigataria",13
2019,31,-99,"adult","Phigalia titea",10
2019,31,-99,"adult","Psaphida resumens",17
2019,31,-99,"adult","Spodoptera ornithogalli",21
2019,31,-97,"adult","Acronicta lepetita",10
2019,31,-97,"adult","Alypia octomaculata",24
2019,31,-97,"adult","Chlorochlamys chloroleucaria",16
2019,31,-97,"adult","Condica videns",12
2019,31,-97,"adult","Costaconvexa centrostrigaria",13
2019,31,-97,"adult","Elaphria chalcedonia",11
2019,31,-97,"adult","Elaphria festivoides",11
2019,31,-97,"adult","Estigmene acrea",95
2019,31,-97,"adult","Eupithecia miserulata",18
2019,31,-97,"adult","Galgula partita",65
2019,31,-97,"adult","Hypena scabra",30
2019,31,-97,"adult","Hypercompe scribonia",38
2019,31,-97,"adult","Hyphantria cunea",29
2019,31,-97,"adult","Iridopsis defectaria",15
2019,31,-97,"adult","Isturgia dislocaria",27
2019,31,-97,"adult","Lycia ypsilon",14
2019,31,-97,"adult","Maliattha concinnimacula",14
2019,31,-97,"adult","Megalographa biloba",17
2019,31,-97,"adult","Morrisonia mucens",16
2019,31,-97,"adult","Mythimna unipuncta",58
2019,31,-97,"adult","Orthonama obstipata",31
2019,31,-97,"adult","Paleacrita vernata",11
2019,31,-97,"adult","Peridroma saucia",15
2019,31,-97,"adult","Phaeoura quernaria",12
2019,31,-97,"adult","Phigalia strigataria",31
2019,31,-97,"adult","Phoberia atomaris",24
2019,31,-97,"adult","Plusiodonta compressipalpis",18
2019,31,-97,"adult","Rachiplusia ou",12
2019,31,-97,"adult","Spilosoma virginica",11
2019,31,-97,"adult","Spodoptera ornithogalli",45
2019,31,-97,"adult","Xerociris wilsonii",10
2019,31,-97,"adult","Zale lunata",45
2019,31,-95,"adult","Estigmene acrea",12
2019,31,-95,"adult","Hypercompe scribonia",12
2019,33,-97,"adult","Alypia octomaculata",10
2019,33,-97,"adult","Estigmene acrea",16
2019,33,-97,"adult","Galgula partita",45
2019,33,-97,"adult","Hypena scabra",20
2019,33,-97,"adult","Hyphantria cunea",10
2019,33,-97,"adult","Iridopsis defectaria",15
2019,33,-97,"adult","Isturgia dislocaria",12
2019,33,-97,"adult","Mythimna unipuncta",24
2019,33,-97,"adult","Orthonama obstipata",11
2019,33,-97,"adult","Plusiodonta compressipalpis",18
2019,33,-97,"adult","Spodoptera ornithogalli",20
2019,33,-97,"adult","Zale lunata",10
2019,33,-87,"adult","Phoberia atomaris",10
2019,33,-85,"adult","Epimecis hortaria",11
2019,33,-85,"adult","Eutrapela clemataria",13
